ID;name;height_cm;weight_kg;overall;potential;pac;sho;pas;dri;def;phy;crossing;finishing;heading_accuracy;short_passing;volleys;dribbling;curve;free_kick_accuracy;long_passing;ball_control;acceleration;sprint_speed;agility;reactions;balance;shot_power;jumping;stamina;strength;long_shots;aggression;interceptions;positioning;vision;penalties;composure;marking;standing_tackle;sliding_tackle;gk_diving;gk_handling;gk_kicking;gk_positioning;gk_reflexes
200875;E. Gigliotti;187;82;75;75;57;74;60;67;32;75;51;78;78;67;73;61;59;49;46;77;52;61;67;74;60;75;75;71;78;63;73;33;82;68;71;71;17;35;24;11;9;14;13;6
232363;M. Škriniar;187;80;75;82;66;43;53;50;76;72;43;41;75;67;45;42;38;39;61;65;64;67;37;69;48;54;76;64;74;35;74;75;36;41;58;67;75;79;77;10;13;12;8;12
170923;A. Eschenko;176;77;75;75;80;57;68;69;72;72;73;61;66;69;39;62;50;49;70;73;78;81;78;73;86;56;50;82;67;50;76;74;65;69;55;76;70;74;76;7;10;14;6;7
189099;J. Kodjia;189;77;75;76;83;72;56;75;27;73;49;76;72;64;62;77;56;56;43;72;84;83;83;68;68;74;83;76;77;64;59;26;80;58;71;71;17;26;19;8;14;16;9;13
179884;Nuno Pinto;173;65;75;75;75;56;70;74;71;68;76;49;56;73;44;72;73;74;68;74;76;74;78;79;73;67;70;83;60;59;69;73;66;60;58;70;71;75;73;15;13;13;6;9
168621;Zeca;182;67;75;75;76;65;74;75;69;74;74;63;55;78;65;73;66;65;74;78;78;75;75;75;74;70;66;86;67;64;80;68;67;72;61;75;66;76;71;10;10;9;13;6
167599;R. Elm;184;75;75;75;51;69;80;73;64;55;79;60;62;78;77;69;85;85;80;79;54;48;72;82;72;78;47;36;62;74;62;77;70;83;84;86;63;60;58;16;12;14;7;9
125871;H. Kaldırım;183;75;75;75;73;59;69;72;73;72;73;52;61;75;42;72;78;32;74;73;72;73;71;72;72;73;70;82;66;68;76;74;66;58;40;72;75;74;72;7;10;10;16;6
159920;C. Cordeso;177;76;75;75;79;56;70;69;73;66;77;48;66;75;55;66;61;43;72;67;74;83;81;73;76;68;63;73;63;56;67;75;60;63;72;68;71;73;77;15;14;15;9;11
204977;I. Piris;174;68;75;75;79;48;61;69;75;70;68;40;56;65;40;66;65;45;66;69;84;74;79;78;75;64;80;75;64;51;74;77;48;46;55;69;76;78;76;11;14;11;14;15
215985;F. Monetti;184;78;75;78;78;75;77;77;57;71;19;19;23;48;19;19;23;13;42;36;56;57;48;66;59;24;59;32;64;15;29;18;15;55;24;21;18;14;24;78;75;77;71;77
188337;M. Wakaso;171;72;75;75;89;64;71;75;63;78;74;55;47;74;77;73;66;57;69;73;90;89;85;74;85;85;85;82;74;68;82;69;69;69;36;65;52;72;69;10;16;7;15;14
189105;V. Şen;175;68;75;75;87;63;69;81;47;65;74;59;54;72;65;82;72;70;67;76;88;87;92;72;81;66;65;64;59;65;82;50;68;58;65;66;34;54;50;10;11;11;6;11
223154;O. Tufan;179;87;75;79;72;68;70;72;73;77;68;62;69;74;55;71;67;65;73;74;74;70;76;71;69;80;68;81;75;75;78;76;74;67;53;76;71;75;71;6;14;8;7;15
201139;I. Strinić;186;78;75;75;74;56;68;73;73;72;76;48;56;71;50;71;62;55;66;75;73;75;72;73;73;68;72;75;70;61;71;75;70;59;61;69;77;75;72;10;8;14;13;10
206003;Y. Mvogo;190;88;75;82;79;73;68;78;42;71;13;10;18;25;19;18;14;20;22;24;43;41;60;71;57;22;71;24;73;14;30;13;13;65;20;30;11;18;12;79;73;68;71;78
230323;Kaíquão Castro;190;88;75;75;77;76;61;73;36;72;9;8;10;20;9;9;8;7;16;21;34;38;31;72;41;23;67;41;81;7;36;22;11;71;19;67;10;10;10;77;76;61;72;73
232883;G. Shibasaki;175;62;75;81;71;65;74;76;70;65;68;66;56;78;61;74;59;67;75;77;73;70;78;76;77;64;67;77;60;62;62;74;65;80;71;75;72;71;70;10;13;13;9;6
206516;W. Hughes;185;74;75;84;66;59;72;77;65;65;64;61;58;77;46;77;56;48;73;78;68;65;73;75;78;58;54;74;61;56;67;62;68;79;60;78;67;68;67;7;15;12;9;12
211382;I. Amadou;184;81;75;81;75;51;63;67;73;80;45;39;65;75;29;65;34;32;73;68;73;76;63;76;70;75;73;77;82;62;80;76;42;65;51;67;74;75;68;6;7;11;14;14
178614;Varela;185;87;75;75;67;44;54;59;75;82;59;43;73;56;38;55;51;47;51;62;69;66;58;67;72;45;82;75;87;42;78;74;44;52;54;66;75;77;74;6;9;13;12;13
188086;Jefferson;176;72;75;75;77;71;74;75;70;73;81;61;54;73;71;75;81;76;75;74;78;77;74;73;79;85;71;78;71;82;72;69;72;68;63;68;69;75;75;16;14;6;13;14
159927;E. Dinsol;175;71;75;75;74;48;69;75;74;69;72;51;66;77;39;77;51;52;74;71;71;77;81;72;72;34;65;77;61;51;81;71;55;56;66;73;77;76;77;15;8;15;10;13
225719;K. Iheanacho;185;82;75;86;84;75;60;74;22;68;48;79;60;66;69;73;67;53;58;75;84;84;78;70;68;76;58;68;74;66;56;17;79;65;74;72;15;22;12;8;7;7;11;15
230072;R. Bajić;189;80;75;82;65;74;59;68;25;68;62;78;78;62;66;66;72;68;52;74;66;65;69;74;42;72;44;72;84;70;30;19;77;51;67;70;21;17;16;9;15;11;10;9
158905;P. Schwegler;178;74;75;75;42;68;76;74;72;67;71;61;68;79;65;73;60;74;78;74;53;33;74;74;74;77;76;67;66;77;65;78;68;78;66;81;67;73;73;12;16;15;7;6
202428;B. Wood;180;79;75;81;85;74;59;74;28;73;64;77;70;66;75;75;67;62;62;73;86;85;75;71;76;76;83;73;78;64;60;40;71;38;72;67;16;20;18;12;8;15;16;12
220604;Jaume;185;73;75;79;74;73;70;79;58;72;30;11;16;32;18;13;25;13;32;32;58;58;60;69;59;42;72;45;68;12;21;25;16;43;25;22;11;12;22;74;73;70;72;79
203965;V. Fischer;182;80;75;82;77;71;72;76;35;64;64;71;55;80;73;76;68;65;68;78;76;77;77;74;68;74;56;68;64;69;60;39;74;73;63;71;30;36;20;13;14;6;14;15
192445;D. Ginczek;190;87;75;77;67;75;50;68;38;79;31;76;77;63;73;69;40;58;37;72;63;71;53;70;53;83;64;60;90;65;80;29;75;58;73;70;29;45;19;13;6;15;7;15
235454;M. Sarr;182;73;75;88;72;47;67;65;75;77;68;49;73;72;37;62;68;40;69;64;76;69;74;70;70;50;75;80;79;40;70;73;59;62;44;79;74;77;73;6;9;14;12;8
176062;S. Kljestan;185;77;75;75;63;68;77;71;62;72;76;66;69;78;64;71;70;73;71;73;61;64;66;74;63;70;76;77;69;71;70;59;75;84;67;75;59;65;59;12;15;11;7;6
214207;F. Pardo;178;83;75;75;80;74;70;75;34;76;77;71;67;68;71;75;79;66;67;76;81;79;77;75;71;79;67;67;80;76;80;35;79;69;65;74;29;29;28;16;10;6;14;7
149184;C. Maggio;184;79;75;75;74;69;70;73;70;76;77;67;74;74;79;70;71;55;72;77;73;75;73;76;67;75;89;78;76;69;72;67;74;58;57;78;65;75;75;9;5;9;11;9
204737;Salvador Agra;166;61;75;78;93;73;67;79;35;50;71;72;32;68;72;77;76;75;66;76;93;93;92;74;91;76;63;77;33;74;55;39;67;57;67;78;31;36;35;10;9;8;10;10
219841;J. Figal;183;76;75;82;73;41;58;69;76;73;53;38;74;68;25;66;42;28;63;73;76;71;73;78;65;57;79;71;74;42;71;78;30;53;33;73;75;78;66;7;11;7;16;9
220609;V. Vada;175;71;75;82;65;66;76;76;63;69;74;69;55;78;64;74;73;74;74;77;66;64;78;76;77;67;58;76;70;60;62;69;72;75;58;70;65;62;57;8;13;15;16;6
230337;Andeson Trigo;175;68;75;75;85;63;75;77;68;72;75;60;60;75;59;76;84;77;72;73;88;82;87;82;83;70;64;84;67;61;70;62;72;73;67;80;65;74;77;13;13;9;8;12
211907;J. Gondorf;175;76;75;75;70;66;74;74;68;81;68;63;59;78;59;73;70;71;74;75;76;65;75;72;84;72;83;89;76;69;83;68;65;74;62;72;69;69;73;8;9;9;16;9
183491;M. Jørgensen;191;85;75;78;69;39;61;56;73;82;47;34;76;74;40;48;30;26;68;66;66;71;62;66;55;61;73;78;84;30;84;71;46;65;27;71;70;76;71;16;9;9;14;13
138436;J. Walters;183;79;75;75;63;73;70;72;59;82;74;75;76;73;67;72;64;56;63;73;62;64;73;77;68;75;75;84;83;69;81;61;76;69;74;73;56;58;49;8;14;7;10;6
224196;R. Bensebaini;186;75;75;80;67;47;60;65;73;76;65;49;70;65;43;65;51;37;62;67;66;68;59;70;59;47;76;65;79;43;83;75;44;55;43;71;71;75;74;6;13;14;7;14
159172;Trashorras;179;71;75;75;36;65;77;66;68;70;69;59;59;80;59;62;80;80;77;80;40;32;45;69;57;71;43;75;70;73;71;75;63;78;80;66;67;67;66;14;13;16;6;16
171972;J. McArthur;178;66;75;75;62;60;72;71;72;76;66;56;66;78;51;66;54;61;74;77;65;60;72;77;78;65;61;78;73;61;86;78;73;71;67;77;70;74;70;1;1;1;1;1
189127;S. Aziz;183;79;75;78;73;32;53;57;74;77;43;26;75;65;42;52;36;36;61;60;74;72;65;72;62;42;86;70;78;31;80;75;24;44;38;73;72;74;72;13;9;8;14;10
191688;Botía;187;80;75;75;59;55;53;56;74;80;44;56;78;60;30;51;49;32;67;62;55;62;58;67;51;74;75;70;84;46;84;72;53;44;29;68;73;75;72;12;13;16;8;8
165321;S. Ward;184;82;75;75;68;59;69;70;74;78;72;58;70;72;66;70;69;55;68;71;69;67;66;76;63;63;72;82;77;54;78;74;59;64;62;68;74;76;75;6;16;13;11;16
186569;S. Ulreich;192;84;75;75;78;73;52;78;40;69;14;12;8;33;13;13;12;15;33;22;41;40;34;76;39;24;66;29;41;11;25;14;8;29;22;32;13;18;14;78;73;52;69;78
194761;Borja García;176;72;75;78;78;69;72;76;59;66;64;72;53;79;59;75;65;51;75;78;81;76;77;70;77;65;72;69;69;71;52;66;71;73;62;61;50;68;54;9;13;13;12;16
235210;Pedrinho;170;68;75;80;79;70;75;77;59;60;70;65;54;77;51;77;77;75;76;75;80;78;78;73;85;80;63;82;45;75;69;56;66;75;76;65;59;63;62;15;8;10;8;12
216267;A. Robertson;178;64;75;82;80;60;67;75;72;71;78;60;65;68;32;74;71;30;59;75;78;82;81;71;74;67;55;81;68;61;69;73;64;69;55;67;72;74;70;11;8;10;7;14
159947;M. Alcoraz;192;91;75;75;47;46;56;53;73;79;54;44;77;73;35;51;52;50;43;63;41;51;32;65;38;46;58;57;91;45;82;66;67;42;63;71;76;74;75;11;15;14;13;12
182731;B. Sarmiento;166;66;75;76;88;68;74;78;28;50;74;68;46;76;64;78;73;74;68;72;93;84;92;66;91;71;54;58;50;68;41;42;67;75;68;68;20;22;19;7;15;14;12;6
230348;Lafortiscinho;178;75;75;75;82;53;67;72;73;70;73;48;72;66;58;72;80;65;74;71;81;83;80;68;70;54;73;81;62;58;75;73;58;57;55;68;73;72;76;10;8;9;12;13
190156;Rubén Pérez;178;72;75;76;57;56;68;65;70;77;52;43;56;76;26;62;55;57;68;70;59;55;63;72;68;79;73;80;71;71;87;79;58;74;50;71;63;79;64;11;8;13;9;15
159949;H. Acevedo;185;85;75;75;60;50;61;59;73;78;53;48;77;71;44;61;69;67;57;59;55;64;46;67;48;51;68;54;84;58;93;66;34;51;46;65;72;77;72;11;7;8;10;16
190670;D. Maroh;186;85;75;75;52;37;48;49;76;75;46;30;73;52;42;38;36;22;48;60;54;51;53;72;56;63;76;64;79;27;77;71;32;53;42;64;76;78;80;9;9;6;7;11
159951;A. Baredia;179;80;75;75;59;50;58;51;75;74;62;43;72;64;43;44;47;55;61;56;56;61;54;67;63;61;82;61;76;54;82;72;36;44;66;69;77;75;76;12;11;10;11;7
210384;R. Haps;175;66;75;79;89;54;65;77;69;75;72;47;58;67;49;77;67;54;60;74;86;91;84;74;80;66;73;91;68;55;75;73;70;58;50;68;68;72;70;13;8;15;6;13
211408;K. Linetty;176;73;75;85;70;60;70;75;70;73;59;60;57;78;37;74;62;35;73;76;71;70;76;73;79;64;80;82;65;61;79;77;72;73;50;71;63;76;67;13;8;11;14;6
232656;T. Hernández;184;78;75;85;89;56;63;75;72;76;75;50;68;72;62;78;63;58;52;74;88;89;75;64;61;74;62;77;78;54;75;67;50;47;41;65;71;74;78;12;10;7;7;7
182736;Ricardo;188;84;75;75;77;74;63;74;33;76;13;13;11;23;19;16;14;13;22;16;36;31;48;70;38;19;74;41;67;11;35;21;11;30;24;48;13;12;10;77;74;63;76;74
187601;S. Dzhanaev;190;87;75;75;76;68;72;77;43;76;19;13;12;27;19;12;16;14;22;21;39;47;47;69;43;18;72;28;67;19;29;21;14;21;14;33;19;13;11;76;68;72;76;77
208339;O. Niasse;182;82;75;75;77;74;57;71;30;72;56;75;74;64;74;73;63;39;35;70;81;74;71;70;67;76;70;75;77;71;56;35;75;63;67;67;20;23;24;16;6;12;10;8
190931;E. Zukanović;188;85;75;75;65;49;64;54;76;76;66;25;78;66;27;50;76;79;66;63;63;66;45;73;39;85;52;69;85;69;70;73;38;51;69;75;76;77;74;15;12;8;12;11
198868;N. Isimat-Mirin;189;80;75;78;53;31;53;46;75;79;47;20;74;67;14;36;30;34;65;53;48;57;55;69;54;52;75;67;84;36;82;68;19;34;49;66;78;79;72;14;6;16;9;15
223188;S. Özbayraklı;171;71;75;76;81;62;70;76;71;75;78;49;64;72;55;78;74;42;68;74;79;82;82;69;72;83;79;83;69;76;78;70;66;68;44;72;68;76;73;8;7;10;16;13
204757;Toño García;179;69;75;76;85;58;73;75;68;67;82;57;49;74;44;74;81;59;66;77;84;86;76;73;79;58;65;82;64;61;56;71;69;68;62;73;66;72;73;15;13;7;10;15
209621;Mattheus Oliveira;182;76;75;82;68;68;75;77;56;69;71;64;57;77;66;76;74;70;75;82;67;68;75;71;67;74;58;80;69;73;59;56;71;75;67;65;56;58;49;16;8;12;6;7
184789;A. Szalai;193;90;75;75;48;74;60;70;38;78;49;74;83;72;68;70;58;42;48;74;46;49;62;76;58;82;64;66;87;64;74;41;76;65;76;75;27;41;13;14;12;6;16;9
231638;A. Peñaranda;183;78;75;85;82;73;69;81;34;65;64;74;64;74;77;82;65;63;56;81;84;80;87;70;63;73;62;65;66;70;62;36;72;75;77;65;20;37;31;6;14;13;8;6
183766;B. Koné;188;80;75;75;61;41;50;50;75;75;33;31;79;61;35;41;46;37;62;55;62;61;70;60;54;65;86;63;79;37;77;74;41;41;53;67;69;77;86;14;10;12;8;8
199383;T. Klose;193;87;75;75;49;38;55;34;77;76;35;29;83;68;33;23;40;26;70;47;48;50;33;73;31;64;58;65;84;37;72;78;28;50;39;71;77;74;73;15;10;11;15;10
199641;M. Sels;190;88;75;78;80;68;70;77;36;75;16;16;14;32;19;19;17;17;30;33;37;35;36;72;34;38;64;30;67;18;24;13;18;45;22;46;20;13;14;80;68;70;75;77
206553;S. Falette;184;89;75;78;61;45;48;54;73;85;39;40;74;62;24;53;27;36;51;56;68;55;48;69;48;58;78;77;93;46;76;73;31;36;60;69;70;75;74;10;13;13;10;9
178393;A. Cerci;180;78;75;75;83;71;73;78;33;62;77;68;59;75;71;79;79;74;67;80;81;84;72;65;77;72;66;35;75;77;62;41;71;68;76;75;24;31;24;9;14;7;12;9
186330;T. Gebre Selassie;181;71;75;75;77;50;68;75;72;72;74;47;80;74;49;75;52;58;68;76;77;77;76;72;68;62;84;82;67;39;68;72;66;59;51;70;67;74;73;7;6;14;7;14
200155;H. Vanaken;194;80;75;78;44;73;75;73;41;64;68;72;72;80;72;73;71;70;71;80;45;44;60;73;58;74;51;80;70;75;34;71;80;77;66;71;25;29;32;13;6;9;15;11
190683;R. Mason;175;68;75;77;68;68;75;73;69;69;70;64;55;79;64;72;70;66;75;74;69;67;76;73;77;72;48;79;62;72;79;69;74;74;69;71;70;73;69;7;10;10;16;14
162780;O. Ivanov;192;86;75;75;69;70;75;73;62;80;75;68;66;76;65;76;63;65;75;79;69;69;56;79;42;75;62;81;82;71;80;55;65;81;65;66;63;64;60;7;15;8;7;6
159965;E. Bolindos;188;88;75;75;71;70;68;71;71;82;52;68;73;74;67;71;64;68;72;73;62;78;67;77;69;75;71;85;82;70;82;68;67;72;72;76;67;74;75;15;7;16;9;8
159966;J. Lopendañez;178;75;75;75;72;57;68;75;75;69;50;61;71;70;41;75;75;55;75;73;71;72;78;77;77;51;52;74;66;56;72;76;55;77;61;67;72;77;76;7;7;12;8;16
196318;S. Gürler;173;65;75;76;87;67;67;78;42;54;70;72;56;68;49;79;70;60;57;75;89;85;84;72;85;70;63;73;51;60;33;35;76;70;50;69;34;54;32;9;10;6;13;15
208607;M. Mantovani;185;80;75;75;39;42;56;60;74;82;47;37;79;72;55;55;63;45;65;67;41;38;53;72;61;59;66;78;82;34;90;73;46;33;42;67;74;74;67;9;9;11;14;12
172768;A. Surman;178;73;75;75;61;64;75;72;64;71;68;63;59;82;55;72;61;68;76;74;62;60;63;69;72;67;71;77;69;65;68;65;65;76;67;73;62;68;62;16;14;7;16;8
229857;S. Sensi;168;62;75;83;65;55;75;75;64;66;65;45;30;77;49;75;73;75;76;78;69;61;66;68;87;61;51;72;64;68;66;67;63;79;74;74;64;72;71;10;6;8;11;13
206306;J. Ferri;172;70;75;76;66;67;73;74;67;73;65;60;53;78;56;72;71;55;76;75;69;64;78;73;88;78;63;74;69;78;82;71;67;73;54;69;62;74;64;7;11;11;15;15
168930;Omar Ramos;175;66;75;75;78;65;74;79;32;59;78;63;46;74;54;81;84;61;67;75;79;77;85;65;79;62;67;67;55;70;58;30;69;76;73;70;27;32;35;6;13;16;14;10
230371;Victildinho;178;75;75;75;82;54;71;73;72;65;72;52;68;73;55;71;61;62;71;77;81;82;72;74;77;54;51;77;61;53;64;73;61;71;63;72;71;74;73;8;16;9;10;15
190947;D. Jensen;195;92;75;78;74;72;79;75;40;72;12;13;18;22;13;14;15;15;26;22;48;34;38;73;57;12;58;37;79;17;36;19;15;50;11;55;15;14;18;74;72;79;72;75
229092;A. Umar;174;72;75;81;89;68;67;79;47;69;66;67;45;72;54;78;59;47;62;78;90;88;89;70;83;75;62;70;66;71;75;66;70;68;53;72;21;60;54;6;9;15;6;7
215270;L. Zelarayán;172;73;75;80;77;67;74;79;43;61;71;64;50;73;69;79;74;73;72;75;78;76;90;69;86;73;79;72;58;65;50;44;69;78;67;61;44;43;35;1;1;1;1;1
183526;N. El Zhar;171;66;75;75;74;73;71;79;34;62;74;72;49;73;59;81;75;58;60;74;78;71;84;73;76;81;62;68;60;71;58;37;72;74;72;65;23;38;36;7;10;16;8;13
186598;K. Naughton;180;73;75;75;74;52;65;67;74;70;71;45;70;73;52;64;43;28;66;68;74;74;71;70;70;68;73;74;68;52;68;73;54;59;47;67;71;78;79;12;10;9;9;11
213991;J. Lerma;179;70;75;83;78;65;71;73;69;80;69;56;58;76;53;71;67;68;71;75;76;79;76;72;76;80;81;90;75;75;78;74;58;68;58;63;60;75;80;16;14;11;7;9
204776;T. Leistner;190;90;75;78;66;38;54;56;74;80;50;31;69;61;31;53;51;25;58;62;64;67;45;70;54;55;68;72;85;38;82;72;45;49;40;73;74;77;75;15;10;7;15;13
208104;Matheus;187;76;75;80;78;67;70;80;46;74;15;12;14;27;13;12;21;12;36;22;44;47;45;74;48;21;63;32;71;15;19;26;12;50;13;44;14;20;15;78;67;70;74;80
208616;Isaac Becerra;183;80;75;76;78;72;69;77;53;70;19;13;20;39;16;13;25;20;36;19;50;55;70;73;55;23;83;43;57;12;23;27;17;23;25;39;13;21;19;78;72;69;70;77
211176;R. Kishna;183;77;75;82;83;66;68;82;29;58;76;66;57;64;68;85;72;65;61;85;82;84;78;71;57;71;41;67;62;66;43;20;62;70;49;74;22;32;29;12;7;15;10;7
210665;M. Halstenberg;187;82;75;78;71;63;69;70;72;77;76;57;71;76;47;69;75;73;58;74;68;74;64;74;59;78;64;82;78;67;72;69;61;54;67;69;70;77;71;9;15;14;10;16
173546;J. Tomkins;192;74;75;76;51;33;53;54;77;75;45;29;78;63;28;50;33;31;60;58;50;52;51;73;53;40;74;73;76;29;73;74;45;50;43;69;75;79;78;11;8;6;9;14
199915;L. Dunk;192;88;75;80;50;37;51;60;74;79;27;37;75;66;24;58;23;28;74;68;45;54;52;72;44;70;64;70;84;12;80;78;23;45;36;72;71;74;73;15;16;9;12;6
214763;P. Goltz;184;80;75;75;62;56;63;59;74;79;55;48;78;65;53;58;73;68;66;62;58;66;54;72;52;70;69;64;83;62;88;72;45;59;66;73;74;74;72;13;14;7;15;7
215531;D. Türüç;177;72;75;80;75;68;77;77;57;67;79;61;42;77;60;76;82;79;74;76;77;74;83;73;76;78;58;80;65;75;60;64;62;75;74;74;54;61;55;10;11;16;11;13
194795;G. Jara;178;78;75;75;67;47;64;67;73;77;59;45;69;71;28;63;28;47;77;69;67;67;73;70;72;58;78;69;76;46;90;74;51;62;45;75;74;72;73;10;9;11;13;14
201452;D. Poloz;183;73;75;78;82;74;73;77;25;69;72;75;68;76;68;78;69;68;71;76;81;82;78;77;75;72;68;75;68;73;63;39;73;70;77;76;15;13;20;8;11;14;9;8
159980;J. Badamontes;171;63;75;75;82;64;70;77;26;51;62;71;44;77;55;75;56;57;63;73;86;78;89;76;88;53;44;67;48;61;41;31;77;76;61;76;31;13;23;9;7;8;14;10
199661;A. Cohen;170;71;75;75;66;64;64;69;75;77;57;64;65;71;56;63;53;63;65;72;68;65;77;73;87;68;90;87;66;62;87;74;61;61;66;70;75;77;76;6;13;6;13;7
155885;A. McGeady;177;71;75;75;77;71;72;82;42;62;76;66;60;73;70;82;77;74;69;81;78;76;91;72;75;75;57;64;58;78;72;51;70;68;77;73;34;41;29;10;9;12;13;6
159981;S. Cardenia;177;70;75;75;85;64;67;74;57;61;72;64;43;70;58;72;49;60;58;73;88;82;81;81;75;63;53;76;60;66;49;66;77;71;53;68;55;58;57;8;10;12;20;19
230381;Kaimo Lima;188;77;75;75;77;63;69;68;76;71;70;50;75;74;59;68;52;70;77;70;76;78;60;71;59;79;76;61;77;76;68;76;59;58;66;76;77;76;70;8;8;9;10;12
172013;De la Bella;182;82;75;75;60;52;69;69;78;68;74;45;71;74;32;67;67;38;71;74;58;61;64;75;57;57;66;67;70;68;65;80;58;61;49;66;78;77;79;16;10;8;12;6
192238;José Cañas;178;75;75;75;53;45;66;57;72;74;53;35;50;74;27;48;47;56;72;68;55;52;57;75;68;54;60;74;72;58;84;80;57;67;47;72;68;77;71;14;12;9;11;9
199663;Renato Neto;184;83;75;78;58;66;73;70;70;85;69;54;75;76;61;69;63;67;78;74;50;64;63;73;58;83;70;90;85;73;82;72;72;72;75;76;65;74;68;16;14;13;11;12
137199;F. Brienza;168;67;75;75;67;68;79;82;53;48;76;56;33;80;74;80;80;75;76;84;72;63;82;76;91;78;50;54;44;78;50;68;70;83;79;78;46;54;58;7;10;6;9;5
198640;Z. Labyad;173;65;75;78;77;72;73;79;32;53;74;65;49;73;74;78;79;75;65;80;78;77;79;70;83;83;58;58;58;79;32;31;67;77;68;79;24;36;28;10;10;14;15;11
182001;Titi;188;83;75;75;34;39;43;54;77;75;40;27;76;42;50;46;49;45;37;68;32;36;47;69;45;69;46;52;88;22;80;79;42;49;71;62;74;80;77;6;13;15;16;14
167666;J. Carrizo;187;87;75;75;77;74;72;76;53;73;12;10;12;33;11;13;11;13;32;24;59;48;56;71;60;23;68;31;65;11;25;20;15;59;22;67;14;12;11;77;74;72;73;76
199412;Sebá;179;73;75;77;87;74;68;73;49;76;72;72;57;70;70;73;63;64;64;74;89;86;76;74;69;83;64;77;78;74;74;49;75;68;64;72;50;45;45;10;6;7;10;8
217844;Djavan;184;76;75;75;76;47;64;74;72;77;77;37;64;68;33;75;60;40;52;74;73;78;72;73;61;74;72;83;76;43;72;71;70;58;45;73;71;75;73;12;7;11;7;6
230388;Davi Parrela;191;88;75;75;64;40;54;51;74;78;55;31;75;61;44;49;38;39;62;54;61;67;44;67;41;55;57;52;89;44;88;71;34;43;51;74;75;77;71;9;7;13;9;12
199157;Luna;178;68;75;78;75;61;66;70;71;78;78;59;59;75;56;68;58;45;63;74;74;76;67;67;69;78;80;82;75;55;82;68;61;50;43;66;67;77;79;6;12;5;15;8
199669;L. González Pirez;185;80;75;78;76;48;63;68;74;79;42;42;69;72;42;67;55;39;78;72;74;78;65;76;54;59;70;83;77;49;79;76;60;64;49;75;74;75;72;14;8;8;12;13
221174;M. Oršić;178;72;75;79;87;72;70;77;33;59;71;70;41;71;68;79;74;80;67;71;83;90;84;67;90;77;58;68;63;70;40;29;77;66;68;74;32;33;31;8;13;6;15;14
157430;S. Salihović;182;79;75;75;47;77;80;73;64;71;83;70;55;77;71;74;89;87;78;75;46;48;65;75;65;85;48;58;76;84;81;66;74;78;84;75;60;68;67;7;6;7;9;16
194806;C. Dawson;188;85;75;76;65;43;59;60;76;76;66;49;81;65;20;55;45;24;60;67;62;67;62;69;50;57;83;78;77;14;71;74;56;51;66;68;75;78;74;7;8;7;7;5
5879;A. Gilardino;184;79;75;75;58;73;60;70;29;64;51;79;81;71;77;68;68;53;41;75;62;55;69;71;60;71;80;54;74;57;49;21;83;62;71;75;19;29;25;8;12;6;7;10
211703;M. Schnatterer;180;75;75;75;76;72;76;73;37;63;80;72;29;76;64;71;82;75;75;75;74;77;78;69;71;74;61;75;64;72;47;47;70;72;83;75;36;36;33;9;7;7;6;7
216055;F. Carrizo;170;68;75;76;89;65;72;76;36;62;66;62;52;75;62;76;69;70;76;76;89;89;81;68;80;73;72;72;59;65;55;58;68;70;69;71;24;31;27;8;6;7;9;7
170231;M. Compper;185;80;75;75;62;37;56;56;77;69;49;38;76;68;26;51;25;32;63;60;62;62;56;78;57;44;79;65;72;28;66;79;44;52;46;74;78;75;73;12;10;16;14;7
237303;O. Kharbin;184;76;75;81;78;76;56;71;26;68;51;80;77;62;75;69;64;67;37;71;79;78;83;70;70;77;71;64;71;71;63;23;73;62;65;65;22;17;23;12;8;8;7;8
178679;M. Sall;193;97;75;75;39;48;53;46;75;81;44;43;76;58;37;44;55;56;55;55;36;41;28;67;35;70;62;58;94;39;84;72;46;51;54;75;77;77;72;15;7;14;16;12
183288;Y. Benalouane;185;86;75;75;64;39;57;54;75;79;61;24;67;64;48;47;51;52;63;60;64;64;60;67;59;68;79;67;82;39;87;78;46;40;38;63;73;76;75;14;13;9;14;15
184312;J. Biabiany;177;73;75;75;96;65;66;77;28;66;72;66;53;71;68;77;67;47;54;76;95;96;86;67;80;70;64;74;66;57;58;24;72;63;63;65;20;30;30;11;5;9;6;5
199417;H. Tekin;187;78;75;76;77;70;69;80;38;73;14;10;11;23;11;14;12;11;17;23;40;37;39;72;38;21;70;22;51;12;26;16;11;42;18;36;14;14;12;77;70;69;73;80
158969;L. Pisculichi;175;65;75;75;70;71;78;76;33;59;80;64;62;78;67;76;80;78;74;77;72;69;76;70;76;79;72;61;56;77;61;50;65;77;78;76;20;29;23;12;10;8;6;14
173818;Adrián;183;73;75;75;66;73;67;81;27;63;60;74;68;73;74;82;76;57;55;84;68;65;74;75;64;74;74;53;68;69;58;32;78;71;67;66;21;19;16;13;14;12;6;15
208379;G. González;186;77;75;75;71;45;49;60;77;73;33;40;72;60;38;59;45;22;60;60;73;69;58;73;61;68;73;69;73;41;79;77;37;45;35;68;78;78;76;9;10;10;15;12
190716;P. Nakoulma;178;72;75;75;93;71;63;77;39;73;68;74;59;66;36;77;50;39;58;74;93;93;84;74;78;76;72;72;79;68;60;45;75;65;58;73;35;35;30;12;8;12;16;16
202750;W. Boly;191;81;75;78;70;35;55;54;74;80;50;32;73;67;23;48;43;35;54;60;67;73;60;71;47;52;70;64;88;21;81;76;43;46;56;70;71;76;71;7;8;15;10;9
